p.value	HR	Low 95%CI	High 95%CI
DMBT1	0.0189786165680346	0.840879899382882	0.727531331916187	0.971888046833456
TNFSF8	0.019338939030992	0.839647661136653	0.725257829203683	0.972079399165306
TNFSF8.1	0.019338939030992	0.839647661136653	0.725257829203683	0.972079399165306
PF4V1	0.0530490043386177	0.839554799018018	0.703232956421051	1.00230265677731
PF4V1.1	0.0530490043386177	0.839554799018018	0.703232956421051	1.00230265677731
PF4V1.2	0.0530490043386177	0.839554799018018	0.703232956421051	1.00230265677731
FCGRT	0.0143658373253641	0.839509214929388	0.729788279314498	0.965726282440936
MC2R	0.110337832373897	0.839292996215607	0.67688589780694	1.04066687720754
TNFRSF19	0.0208923814692765	0.838578174482574	0.722221590864375	0.973680880790202
TNFRSF19.1	0.0208923814692765	0.838578174482574	0.722221590864375	0.973680880790202
HLA-DRA	0.00992126133500578	0.838533456595366	0.733479985281675	0.958633325979237
CD28	0.0175903955607889	0.838399740455983	0.724863391557041	0.969719443668918
HLA-DPB1	0.00967268376721342	0.837693052461824	0.73252017757896	0.957966308125577
CMTM7	0.0128605686907676	0.837409703651821	0.728151089777621	0.963062503943234
GH1	0.0413734714936189	0.836850970159693	0.705216647196946	0.99305589146372
HLA-DOA	0.0116709462409754	0.836509402777901	0.728144985903585	0.961000891968644
IL17A	0.103762382486869	0.835873857607789	0.673504962947891	1.03738672210227
IL17A.1	0.103762382486869	0.835873857607789	0.673504962947891	1.03738672210227
IL17A.2	0.103762382486869	0.835873857607789	0.673504962947891	1.03738672210227
GDF15	0.0192265189309875	0.835405961569417	0.718638781531782	0.971145919982412
GDF15.1	0.0192265189309875	0.835405961569417	0.718638781531782	0.971145919982412
GDF15.2	0.0192265189309875	0.835405961569417	0.718638781531782	0.971145919982412
PTPRC	0.011469612206268	0.835258601730926	0.726456994714661	0.960355446834852
UTS2	0.0482257880627922	0.835190234011133	0.698523382839451	0.998596101610952
NCR3	0.0184507966062157	0.835123953410395	0.718898521830607	0.97013972957388
IL33	0.015938340391875	0.834840810960506	0.720867447702792	0.966834030120537
IL33.1	0.015938340391875	0.834840810960506	0.720867447702792	0.966834030120537
CCR7	0.0163410967464532	0.83480416165075	0.720408334665763	0.967365249366167
CCR7.1	0.0163410967464532	0.83480416165075	0.720408334665763	0.967365249366167
CCR7.2	0.0163410967464532	0.83480416165075	0.720408334665763	0.967365249366167
IL11RA	0.020417503039863	0.834050178120952	0.71544091797364	0.972323055821114
IL11RA.1	0.020417503039863	0.834050178120952	0.71544091797364	0.972323055821114
ZAP70	0.0233813043310321	0.833869526679288	0.712667327690703	0.975684390888923
ZAP70.1	0.0233813043310321	0.833869526679288	0.712667327690703	0.975684390888923
PTGDR	0.0404510437787439	0.833852018852567	0.700827430955584	0.992126104990556
PTGDR.1	0.0404510437787439	0.833852018852567	0.700827430955584	0.992126104990556
CXCR6	0.0211923660505608	0.833803779169349	0.714381636990646	0.973189547656573
CXCR6.1	0.0211923660505608	0.833803779169349	0.714381636990646	0.973189547656573
CXCR6.2	0.0211923660505608	0.833803779169349	0.714381636990646	0.973189547656573
HLA-DRB5	0.00826531968936995	0.832858630427757	0.727152802627684	0.953930859884427
GPHA2	0.0347679171841778	0.830207941409781	0.698485719593439	0.986770676401299
CAT	0.00817313256915004	0.828931623552415	0.721334436509306	0.952578445929188
FLT3	0.0174049664374904	0.827395565834968	0.707771312998138	0.967238159828001
TSLP	0.029420902406014	0.826950917109586	0.696969266884811	0.981173563599046
IL24	0.0141036567639814	0.826671292411592	0.710108357877823	0.962367810653246
IL24.1	0.0141036567639814	0.826671292411592	0.710108357877823	0.962367810653246
NOD1	0.0112115535464528	0.826471322096039	0.713276034537958	0.957630444838428
ITK	0.0159193973411697	0.826439180817955	0.707787285196131	0.964981617890734
LCN10	0.0508244161486373	0.826386651972162	0.68244797466577	1.00068418972482
PRKCB	0.0107897763634635	0.825503719552984	0.712350899481576	0.956630210605127
PRKCB.1	0.0107897763634635	0.825503719552984	0.712350899481576	0.956630210605127
ITGAL	0.00993490295820995	0.825247040582738	0.713128513345137	0.954992915366665
ANGPTL7	0.0641889879265116	0.825149875511495	0.673202488895663	1.01139304783848
FGF14	0.0218278401728553	0.823725346349009	0.69792321279657	0.972203580246257
PGC	0.0102691375560219	0.823645976047569	0.710227282483652	0.955176899832722
MAP3K8	0.00882798590937392	0.823130623848632	0.711541246870597	0.952220306127464
KIR2DL3	0.0612881555771807	0.821882053177852	0.669249217779201	1.00932521307586
KIR2DL3.1	0.0612881555771807	0.821882053177852	0.669249217779201	1.00932521307586
CHIT1	0.0121763508478099	0.821873297233815	0.705016684957641	0.958098909030171
TNFRSF17	0.00963448716742499	0.821844621274637	0.708393452456071	0.953465308263751
TNFRSF17.1	0.00963448716742499	0.821844621274637	0.708393452456071	0.953465308263751
HLA-DMB	0.00425218759513958	0.821726169862142	0.718232961847343	0.940132149462426
TLR2	0.00619414770334604	0.821686567610899	0.713895336429438	0.945753223111178
CD22	0.0107985669923366	0.820878538751015	0.705294614675703	0.955404396064809
CD79B	0.00745344258513289	0.820413007825237	0.7096840582088	0.948418518950052
RXFP1	0.0172526667388728	0.820056524941843	0.696515858360609	0.965509537259552
ADRB1	0.0130960949138739	0.820048964418021	0.701096995321696	0.959182978290334
WFDC2	0.00547151288291301	0.8199405488994	0.712771813086177	0.943222629439424
AGER	0.00874024672672162	0.819165872680854	0.705696446221436	0.950880127791414
CCL14	0.0125676296733967	0.818939391841337	0.700047846696426	0.958022698983159
CCL14.1	0.0125676296733967	0.818939391841337	0.700047846696426	0.958022698983159
CCL14.2	0.0125676296733967	0.818939391841337	0.700047846696426	0.958022698983159
OGN	0.0119118501943694	0.818610556347468	0.700375261412566	0.956805986567771
BTK	0.00334785048366255	0.818318568669065	0.715731403893799	0.935609749950207
GRAP2	0.0115366000388094	0.818302789556809	0.700394800239274	0.956060003825978
CTSG	0.0113511577139084	0.817997964774081	0.700176685047977	0.955645460157946
CTSG.1	0.0113511577139084	0.817997964774081	0.700176685047977	0.955645460157946
CTSG.2	0.0113511577139084	0.817997964774081	0.700176685047977	0.955645460157946
SHC3	0.00927647414627248	0.817754161599151	0.702745141467351	0.951585189783627
TLR7	0.0064450251569449	0.815604106292411	0.704357072431993	0.944421635327968
PIK3CG	0.00570187436996061	0.815415514131838	0.705582285786225	0.942345739230109
PIK3CG.1	0.00570187436996061	0.815415514131838	0.705582285786225	0.942345739230109
PIK3CG.2	0.00570187436996061	0.815415514131838	0.705582285786225	0.942345739230109
PIK3CG.3	0.00570187436996061	0.815415514131838	0.705582285786225	0.942345739230109
SEMA4A	0.00800926481280287	0.814722975850333	0.700218857405194	0.947951515956272
SEMA4A.1	0.00800926481280287	0.814722975850333	0.700218857405194	0.947951515956272
AVPR2	0.0291695135733628	0.814689245458659	0.677659425795841	0.979427927069013
PTGDS	0.0053183127399118	0.812989465220365	0.702836095393874	0.940406838651184
PTGDS.1	0.0053183127399118	0.812989465220365	0.702836095393874	0.940406838651184
ARRB1	0.00438277970646743	0.810514581782007	0.70145154293542	0.936534952267889
ARRB1.1	0.00438277970646743	0.810514581782007	0.70145154293542	0.936534952267889
CD79A	0.00471985815433389	0.809092550318833	0.698522835747326	0.937164429679763
CR2	0.00675304658828684	0.808332969521045	0.69298914514808	0.942875071261166
RFXAP	0.00517190234947409	0.807731381806281	0.69544872329121	0.938142473059783
ROBO2	0.0125007180369962	0.807234062258781	0.68237143077393	0.954944480210364
ROBO2.1	0.0125007180369962	0.807234062258781	0.68237143077393	0.954944480210364
CCR4	0.00486129769781413	0.806007240696876	0.693668315923168	0.936539347614872
CCR4.1	0.00486129769781413	0.806007240696876	0.693668315923168	0.936539347614872
CCR4.2	0.00486129769781413	0.806007240696876	0.693668315923168	0.936539347614872
CIITA	0.00300610795940266	0.803832937996316	0.695859979732351	0.928559496202552
SCGB3A1	0.00316181698046741	0.803630016067957	0.695038931586587	0.929187090644188
CD1D	0.00227443893595725	0.803146934176903	0.697673273603973	0.924566014325944
NR0B2	0.010861051931755	0.802867887273405	0.678062780874162	0.950644781864951
DEFB119	0.214859839000946	0.802379165067708	0.56660270431777	1.13626765214605
ADRB2	0.0037907690351254	0.802197342929195	0.691002307761524	0.93128571319439
DEFB115	0.236492881314954	0.80207279229651	0.55670442655329	1.15558765739532
CD19	0.00460176241085246	0.801800535866483	0.688195450814158	0.934159181894076
HLA-DMA	0.00148171709834931	0.800572628850109	0.697958669298737	0.918272903906939
HLA-DOB	0.00237366138103716	0.800391156217118	0.69332729398108	0.923987860440494
IL5RA	0.0122551074850212	0.800131099299876	0.67202235284652	0.952661430613221
IL5RA.1	0.0122551074850212	0.800131099299876	0.67202235284652	0.952661430613221
IL23R	0.0250687062552177	0.79942340513603	0.657235742045223	0.972372224752365
IL23R.1	0.0250687062552177	0.79942340513603	0.657235742045223	0.972372224752365
TNFRSF13B	0.00843374754186519	0.797643058018182	0.674139151879752	0.94377317536081
TNFRSF13B.1	0.00843374754186519	0.797643058018182	0.674139151879752	0.94377317536081
NR3C2	0.00284421661905207	0.797033165992441	0.686697823541309	0.925096666851048
CX3CR1	0.00343680908510713	0.796389992722548	0.683736430846123	0.927604544522736
CX3CR1.1	0.00343680908510713	0.796389992722548	0.683736430846123	0.927604544522736
IL16	0.00175371078851006	0.794369746295538	0.687700419061541	0.917584570750668
IL16.1	0.00175371078851006	0.794369746295538	0.687700419061541	0.917584570750668
CMTM5	0.0354562581797139	0.793689648514729	0.639928644465546	0.984396094170076
CD1B	0.00406067167711777	0.793294182546829	0.677388768124181	0.929031731372425
GDF10	0.00489979487008217	0.791021341688157	0.671837808998339	0.931347945330773
GDF10.1	0.00489979487008217	0.791021341688157	0.671837808998339	0.931347945330773
PTGDR2	0.00803320980845431	0.790026700042568	0.663675603915298	0.940432619638382
PTGDR2.1	0.00803320980845431	0.790026700042568	0.663675603915298	0.940432619638382
CD1C	0.00185704088609172	0.789976273803087	0.680980179857119	0.916418027471443
SFTPD	0.00128559972630699	0.789398088819243	0.683542880626658	0.911646306754279
HGF	0.00287540842447498	0.788505783879387	0.674450331692244	0.921849010958676
HGF.1	0.00287540842447498	0.788505783879387	0.674450331692244	0.921849010958676
IL2	0.00658416162227031	0.787913536431969	0.663446748646045	0.935731077376851
IL2.1	0.00658416162227031	0.787913536431969	0.663446748646045	0.935731077376851
IL2.2	0.00658416162227031	0.787913536431969	0.663446748646045	0.935731077376851
IL2.3	0.00658416162227031	0.787913536431969	0.663446748646045	0.935731077376851
GHRL	0.00543733448946946	0.786162883168327	0.663504972481653	0.931495775472318
CD1E	0.00226128851308149	0.786124558176252	0.673614881517418	0.917426021788132
KL	0.00614182502244431	0.783971826636765	0.65871119258452	0.933052044475962
KIR3DL2	0.0249161720524934	0.783164762047537	0.632540230846822	0.969656971370578
KIR3DL2.1	0.0249161720524934	0.783164762047537	0.632540230846822	0.969656971370578
SERPIND1	0.00337236160427075	0.782431510430236	0.664061003846705	0.921901850835775
ANGPTL5	0.00911246413105008	0.78000927908478	0.647149404214539	0.940145307244478
LIFR	0.000970332216971191	0.776103227553283	0.667604924096234	0.902234537341126
CCR6	0.00278752530665686	0.775005646100073	0.655766884654091	0.915925713150059
CCR6.1	0.00278752530665686	0.775005646100073	0.655766884654091	0.915925713150059
CCR6.2	0.00278752530665686	0.775005646100073	0.655766884654091	0.915925713150059
VIPR1	0.00106704766309368	0.773774498117302	0.663586894188882	0.902258587654178
RXFP2	0.0252902279753825	0.773183576407922	0.61716034718103	0.968650765651979
BMP15	0.00827921810054178	0.770507881707146	0.63494194494303	0.93501839105322
BMP15.1	0.00827921810054178	0.770507881707146	0.63494194494303	0.93501839105322
INS-IGF2	0.132941953564419	0.766435871011815	0.541736754041445	1.08433466991368
CD40LG	0.000493768924801892	0.758841654428675	0.649727184685071	0.886280688371018
CD40LG.1	0.000493768924801892	0.758841654428675	0.649727184685071	0.886280688371018
CD40LG.2	0.000493768924801892	0.758841654428675	0.649727184685071	0.886280688371018
CXCL17	1.04024498693212e-05	0.751939932219052	0.662426048724449	0.853549860779687
CXCL17.1	1.04024498693212e-05	0.751939932219052	0.662426048724449	0.853549860779687
XCR1	0.000700108941673059	0.748550897363327	0.633127443980266	0.885016833926577
XCR1.1	0.000700108941673059	0.748550897363327	0.633127443980266	0.885016833926577
BMP5	0.000150257746861975	0.748165836304337	0.643943961467319	0.869255947889459
BMP5.1	0.000150257746861975	0.748165836304337	0.643943961467319	0.869255947889459
FGF3	0.25704362634053	0.742280804648716	0.443349218816848	1.24276928787724
LACRT	0.273445338719365	0.741811903513558	0.434674725005527	1.26596939858284
HTN1	0.348231480412408	0.74157586682863	0.397055456952135	1.38503263620661
IL17F	0.0159848906686712	0.727320578225627	0.561355669461338	0.942353043335378
IL17F.1	0.0159848906686712	0.727320578225627	0.561355669461338	0.942353043335378
HTR3E	0.126897382465278	0.727180939496112	0.483049295356378	1.09469597378529
HTR3C	0.0320768212506555	0.723454535804337	0.538093126504391	0.97266892958834
BPIFB3	0.0770932368510076	0.678536711809554	0.441406810658631	1.04305610642104
KIR2DL1	0.0174131166214665	0.660035484916478	0.468646162075941	0.929585850909703
KIR2DL1.1	0.0174131166214665	0.660035484916478	0.468646162075941	0.929585850909703
DEFA1	0.99426173631365	0.559362398115371	9.73167795418496e-70	3.21513200394013e+68
DEFA1.1	0.99426173631365	0.559362398115371	9.73167795418496e-70	3.21513200394013e+68
DEFA1.2	0.99426173631365	0.559362398115371	9.73167795418496e-70	3.21513200394013e+68
DEFB104B	0.9932872334359	0.559356955570844	9.31775634141437e-60	3.35789209634982e+58
DEFB106A	0.992189005677113	0.534813235102428	2.05549360685008e-55	1.39151586503371e+54
CSH1	0.466656551823239	0.532065415736821	0.0973018273063032	2.90943772034235
CSHL1	0.491731270221573	0.326539638067523	0.0134385800744518	7.93447928564866
DEFB107A	0.9944598185616	0.00935625029582106	0	Inf
NA	NA	NA	NA	NA
NA.1	NA	NA	NA	NA
NA.2	NA	NA	NA	NA
NA.3	NA	NA	NA	NA
NA.4	NA	NA	NA	NA
NA.5	NA	NA	NA	NA
NA.6	NA	NA	NA	NA
NA.7	NA	NA	NA	NA
NA.8	NA	NA	NA	NA
NA.9	NA	NA	NA	NA
NA.10	NA	NA	NA	NA
NA.11	NA	NA	NA	NA
NA.12	NA	NA	NA	NA
NA.13	NA	NA	NA	NA
DEFA1B	NA	NA	NA	NA
DEFB105A	NA	NA	NA	NA
DEFB104A	NA	NA	NA	NA
NA.14	NA	NA	NA	NA
NA.15	NA	NA	NA	NA
NA.16	NA	NA	NA	NA
NA.17	NA	NA	NA	NA
NA.18	NA	NA	NA	NA
NA.19	NA	NA	NA	NA
NA.20	NA	NA	NA	NA
NA.21	NA	NA	NA	NA
NA.22	NA	NA	NA	NA
NA.23	NA	NA	NA	NA
NA.24	NA	NA	NA	NA
NA.25	NA	NA	NA	NA
NA.26	NA	NA	NA	NA
NA.27	NA	NA	NA	NA
NA.28	NA	NA	NA	NA
NA.29	NA	NA	NA	NA
NA.30	NA	NA	NA	NA
NA.31	NA	NA	NA	NA
NA.32	NA	NA	NA	NA
NA.33	NA	NA	NA	NA
NA.34	NA	NA	NA	NA
NA.35	NA	NA	NA	NA
NA.36	NA	NA	NA	NA
NA.37	NA	NA	NA	NA
NA.38	NA	NA	NA	NA
NA.39	NA	NA	NA	NA
NA.40	NA	NA	NA	NA
NA.41	NA	NA	NA	NA
NA.42	NA	NA	NA	NA
NA.43	NA	NA	NA	NA
NA.44	NA	NA	NA	NA
NA.45	NA	NA	NA	NA
NA.46	NA	NA	NA	NA
NA.47	NA	NA	NA	NA
NA.48	NA	NA	NA	NA
NA.49	NA	NA	NA	NA
NA.50	NA	NA	NA	NA
NA.51	NA	NA	NA	NA
NA.52	NA	NA	NA	NA
NA.53	NA	NA	NA	NA
NA.54	NA	NA	NA	NA
NA.55	NA	NA	NA	NA
NA.56	NA	NA	NA	NA
NA.57	NA	NA	NA	NA
NA.58	NA	NA	NA	NA
NA.59	NA	NA	NA	NA
NA.60	NA	NA	NA	NA
NA.61	NA	NA	NA	NA
NA.62	NA	NA	NA	NA
NA.63	NA	NA	NA	NA
NA.64	NA	NA	NA	NA
NA.65	NA	NA	NA	NA
NA.66	NA	NA	NA	NA
NA.67	NA	NA	NA	NA
NA.68	NA	NA	NA	NA
NA.69	NA	NA	NA	NA
NA.70	NA	NA	NA	NA
NA.71	NA	NA	NA	NA
NA.72	NA	NA	NA	NA
NA.73	NA	NA	NA	NA
NA.74	NA	NA	NA	NA
NA.75	NA	NA	NA	NA
NA.76	NA	NA	NA	NA
NA.77	NA	NA	NA	NA
NA.78	NA	NA	NA	NA
NA.79	NA	NA	NA	NA
NA.80	NA	NA	NA	NA
NA.81	NA	NA	NA	NA
NA.82	NA	NA	NA	NA
NA.83	NA	NA	NA	NA
NA.84	NA	NA	NA	NA
NA.85	NA	NA	NA	NA
NA.86	NA	NA	NA	NA
NA.87	NA	NA	NA	NA
NA.88	NA	NA	NA	NA
NA.89	NA	NA	NA	NA
NA.90	NA	NA	NA	NA
NA.91	NA	NA	NA	NA
NA.92	NA	NA	NA	NA
NA.93	NA	NA	NA	NA
NA.94	NA	NA	NA	NA
NA.95	NA	NA	NA	NA
NA.96	NA	NA	NA	NA
NA.97	NA	NA	NA	NA
NA.98	NA	NA	NA	NA
NA.99	NA	NA	NA	NA
NA.100	NA	NA	NA	NA
NA.101	NA	NA	NA	NA
NA.102	NA	NA	NA	NA
NA.103	NA	NA	NA	NA
NA.104	NA	NA	NA	NA
NA.105	NA	NA	NA	NA
NA.106	NA	NA	NA	NA
NA.107	NA	NA	NA	NA
NA.108	NA	NA	NA	NA
NA.109	NA	NA	NA	NA
NA.110	NA	NA	NA	NA
NA.111	NA	NA	NA	NA
NA.112	NA	NA	NA	NA
NA.113	NA	NA	NA	NA
NA.114	NA	NA	NA	NA
NA.115	NA	NA	NA	NA
NA.116	NA	NA	NA	NA
NA.117	NA	NA	NA	NA
NA.118	NA	NA	NA	NA
NA.119	NA	NA	NA	NA
NA.120	NA	NA	NA	NA
NA.121	NA	NA	NA	NA
NA.122	NA	NA	NA	NA
NA.123	NA	NA	NA	NA
NA.124	NA	NA	NA	NA
NA.125	NA	NA	NA	NA
NA.126	NA	NA	NA	NA
NA.127	NA	NA	NA	NA
NA.128	NA	NA	NA	NA
NA.129	NA	NA	NA	NA
NA.130	NA	NA	NA	NA
NA.131	NA	NA	NA	NA
NA.132	NA	NA	NA	NA
NA.133	NA	NA	NA	NA
NA.134	NA	NA	NA	NA
NA.135	NA	NA	NA	NA
NA.136	NA	NA	NA	NA
NA.137	NA	NA	NA	NA
NA.138	NA	NA	NA	NA
NA.139	NA	NA	NA	NA
NA.140	NA	NA	NA	NA
NA.141	NA	NA	NA	NA
NA.142	NA	NA	NA	NA
NA.143	NA	NA	NA	NA
NA.144	NA	NA	NA	NA
NA.145	NA	NA	NA	NA
NA.146	NA	NA	NA	NA
NA.147	NA	NA	NA	NA
NA.148	NA	NA	NA	NA
NA.149	NA	NA	NA	NA
NA.150	NA	NA	NA	NA
NA.151	NA	NA	NA	NA
NA.152	NA	NA	NA	NA
NA.153	NA	NA	NA	NA
NA.154	NA	NA	NA	NA
NA.155	NA	NA	NA	NA
NA.156	NA	NA	NA	NA
NA.157	NA	NA	NA	NA
NA.158	NA	NA	NA	NA
NA.159	NA	NA	NA	NA
NA.160	NA	NA	NA	NA
NA.161	NA	NA	NA	NA
NA.162	NA	NA	NA	NA
NA.163	NA	NA	NA	NA
NA.164	NA	NA	NA	NA
NA.165	NA	NA	NA	NA
NA.166	NA	NA	NA	NA
NA.167	NA	NA	NA	NA
NA.168	NA	NA	NA	NA
NA.169	NA	NA	NA	NA
NA.170	NA	NA	NA	NA
NA.171	NA	NA	NA	NA
NA.172	NA	NA	NA	NA
NA.173	NA	NA	NA	NA
NA.174	NA	NA	NA	NA
NA.175	NA	NA	NA	NA
NA.176	NA	NA	NA	NA
NA.177	NA	NA	NA	NA
NA.178	NA	NA	NA	NA
NA.179	NA	NA	NA	NA
NA.180	NA	NA	NA	NA
NA.181	NA	NA	NA	NA
NA.182	NA	NA	NA	NA
NA.183	NA	NA	NA	NA
NA.184	NA	NA	NA	NA
NA.185	NA	NA	NA	NA
NA.186	NA	NA	NA	NA
NA.187	NA	NA	NA	NA
NA.188	NA	NA	NA	NA
NA.189	NA	NA	NA	NA
NA.190	NA	NA	NA	NA
NA.191	NA	NA	NA	NA
NA.192	NA	NA	NA	NA
NA.193	NA	NA	NA	NA
NA.194	NA	NA	NA	NA
NA.195	NA	NA	NA	NA
NA.196	NA	NA	NA	NA
NA.197	NA	NA	NA	NA
NA.198	NA	NA	NA	NA
NA.199	NA	NA	NA	NA
NA.200	NA	NA	NA	NA
NA.201	NA	NA	NA	NA
NA.202	NA	NA	NA	NA
NA.203	NA	NA	NA	NA
NA.204	NA	NA	NA	NA
NA.205	NA	NA	NA	NA
NA.206	NA	NA	NA	NA
NA.207	NA	NA	NA	NA
NA.208	NA	NA	NA	NA
NA.209	NA	NA	NA	NA
NA.210	NA	NA	NA	NA
NA.211	NA	NA	NA	NA
NA.212	NA	NA	NA	NA
NA.213	NA	NA	NA	NA
NA.214	NA	NA	NA	NA
NA.215	NA	NA	NA	NA
NA.216	NA	NA	NA	NA
NA.217	NA	NA	NA	NA
NA.218	NA	NA	NA	NA
NA.219	NA	NA	NA	NA
NA.220	NA	NA	NA	NA
NA.221	NA	NA	NA	NA
NA.222	NA	NA	NA	NA
NA.223	NA	NA	NA	NA
NA.224	NA	NA	NA	NA
NA.225	NA	NA	NA	NA
NA.226	NA	NA	NA	NA
NA.227	NA	NA	NA	NA
NA.228	NA	NA	NA	NA
NA.229	NA	NA	NA	NA
NA.230	NA	NA	NA	NA
NA.231	NA	NA	NA	NA
NA.232	NA	NA	NA	NA
NA.233	NA	NA	NA	NA
NA.234	NA	NA	NA	NA
NA.235	NA	NA	NA	NA
NA.236	NA	NA	NA	NA
NA.237	NA	NA	NA	NA
NA.238	NA	NA	NA	NA
NA.239	NA	NA	NA	NA
NA.240	NA	NA	NA	NA
NA.241	NA	NA	NA	NA
NA.242	NA	NA	NA	NA
NA.243	NA	NA	NA	NA
NA.244	NA	NA	NA	NA
NA.245	NA	NA	NA	NA
NA.246	NA	NA	NA	NA
NA.247	NA	NA	NA	NA
NA.248	NA	NA	NA	NA
NA.249	NA	NA	NA	NA
NA.250	NA	NA	NA	NA
NA.251	NA	NA	NA	NA
NA.252	NA	NA	NA	NA
NA.253	NA	NA	NA	NA
NA.254	NA	NA	NA	NA
NA.255	NA	NA	NA	NA
NA.256	NA	NA	NA	NA
NA.257	NA	NA	NA	NA
NA.258	NA	NA	NA	NA
NA.259	NA	NA	NA	NA
NA.260	NA	NA	NA	NA
DEFB104A.1	NA	NA	NA	NA
NA.261	NA	NA	NA	NA
NA.262	NA	NA	NA	NA
NA.263	NA	NA	NA	NA
NA.264	NA	NA	NA	NA
NA.265	NA	NA	NA	NA
NA.266	NA	NA	NA	NA
NA.267	NA	NA	NA	NA
NA.268	NA	NA	NA	NA
NA.269	NA	NA	NA	NA
NA.270	NA	NA	NA	NA
NA.271	NA	NA	NA	NA
DEFB104A.2	NA	NA	NA	NA
NA.272	NA	NA	NA	NA
NA.273	NA	NA	NA	NA
NA.274	NA	NA	NA	NA
NA.275	NA	NA	NA	NA
NA.276	NA	NA	NA	NA
NA.277	NA	NA	NA	NA
NA.278	NA	NA	NA	NA
NA.279	NA	NA	NA	NA
NA.280	NA	NA	NA	NA
NA.281	NA	NA	NA	NA
NA.282	NA	NA	NA	NA
TNFRSF6B	NA	NA	NA	NA
NA.283	NA	NA	NA	NA
NA.284	NA	NA	NA	NA
NA.285	NA	NA	NA	NA
NA.286	NA	NA	NA	NA
NA.287	NA	NA	NA	NA
NA.288	NA	NA	NA	NA
NA.289	NA	NA	NA	NA
NA.290	NA	NA	NA	NA
NA.291	NA	NA	NA	NA
NA.292	NA	NA	NA	NA
NA.293	NA	NA	NA	NA
NA.294	NA	NA	NA	NA
NA.295	NA	NA	NA	NA
NA.296	NA	NA	NA	NA
NA.297	NA	NA	NA	NA
NA.298	NA	NA	NA	NA
NA.299	NA	NA	NA	NA
NA.300	NA	NA	NA	NA
NA.301	NA	NA	NA	NA
NA.302	NA	NA	NA	NA
NA.303	NA	NA	NA	NA
NA.304	NA	NA	NA	NA
NA.305	NA	NA	NA	NA
NA.306	NA	NA	NA	NA
NA.307	NA	NA	NA	NA
NA.308	NA	NA	NA	NA
NA.309	NA	NA	NA	NA
NA.310	NA	NA	NA	NA
NA.311	NA	NA	NA	NA
NA.312	NA	NA	NA	NA
NA.313	NA	NA	NA	NA
NA.314	NA	NA	NA	NA
NA.315	NA	NA	NA	NA
NA.316	NA	NA	NA	NA
NA.317	NA	NA	NA	NA
NA.318	NA	NA	NA	NA
NA.319	NA	NA	NA	NA
NA.320	NA	NA	NA	NA
NA.321	NA	NA	NA	NA
NA.322	NA	NA	NA	NA
NA.323	NA	NA	NA	NA
NA.324	NA	NA	NA	NA
NA.325	NA	NA	NA	NA
NA.326	NA	NA	NA	NA
NA.327	NA	NA	NA	NA
NA.328	NA	NA	NA	NA
NA.329	NA	NA	NA	NA
NA.330	NA	NA	NA	NA
NA.331	NA	NA	NA	NA
NA.332	NA	NA	NA	NA
NA.333	NA	NA	NA	NA
NA.334	NA	NA	NA	NA
NA.335	NA	NA	NA	NA
NA.336	NA	NA	NA	NA
NA.337	NA	NA	NA	NA
NA.338	NA	NA	NA	NA
NA.339	NA	NA	NA	NA
NA.340	NA	NA	NA	NA
NA.341	NA	NA	NA	NA
NA.342	NA	NA	NA	NA
NA.343	NA	NA	NA	NA
NA.344	NA	NA	NA	NA
NA.345	NA	NA	NA	NA
NA.346	NA	NA	NA	NA
NA.347	NA	NA	NA	NA
NA.348	NA	NA	NA	NA
NA.349	NA	NA	NA	NA
NA.350	NA	NA	NA	NA
NA.351	NA	NA	NA	NA
NA.352	NA	NA	NA	NA
NA.353	NA	NA	NA	NA
NA.354	NA	NA	NA	NA
NA.355	NA	NA	NA	NA
NA.356	NA	NA	NA	NA
NA.357	NA	NA	NA	NA
NA.358	NA	NA	NA	NA
NA.359	NA	NA	NA	NA
NA.360	NA	NA	NA	NA
NA.361	NA	NA	NA	NA
NA.362	NA	NA	NA	NA
NA.363	NA	NA	NA	NA
NA.364	NA	NA	NA	NA
NA.365	NA	NA	NA	NA
NA.366	NA	NA	NA	NA
NA.367	NA	NA	NA	NA
NA.368	NA	NA	NA	NA
NA.369	NA	NA	NA	NA
NA.370	NA	NA	NA	NA
NA.371	NA	NA	NA	NA
NA.372	NA	NA	NA	NA
NA.373	NA	NA	NA	NA
NA.374	NA	NA	NA	NA
NA.375	NA	NA	NA	NA
NA.376	NA	NA	NA	NA
NA.377	NA	NA	NA	NA
NA.378	NA	NA	NA	NA
NA.379	NA	NA	NA	NA
NA.380	NA	NA	NA	NA
NA.381	NA	NA	NA	NA
NA.382	NA	NA	NA	NA
NA.383	NA	NA	NA	NA
NA.384	NA	NA	NA	NA
NA.385	NA	NA	NA	NA
NA.386	NA	NA	NA	NA
NA.387	NA	NA	NA	NA
NA.388	NA	NA	NA	NA
NA.389	NA	NA	NA	NA
NA.390	NA	NA	NA	NA
NA.391	NA	NA	NA	NA
NA.392	NA	NA	NA	NA
NA.393	NA	NA	NA	NA
NA.394	NA	NA	NA	NA
NA.395	NA	NA	NA	NA
NA.396	NA	NA	NA	NA
NA.397	NA	NA	NA	NA
NA.398	NA	NA	NA	NA
NA.399	NA	NA	NA	NA
NA.400	NA	NA	NA	NA
NA.401	NA	NA	NA	NA
NA.402	NA	NA	NA	NA
NA.403	NA	NA	NA	NA
